url,title,published,author,categories,audio_links
https://pola-retradio.org/2018/01/pola-humaneca-helpo-25-jarigi/,Pola Humaneca Helpo 25-jariĝi,2018-01-02T00:00:04+01:00,,Novaĵoj,"/wp-content/uploads/2018/01/w_mj_25-jara_helpo_de_Pola_Humaneca_Kampanjo_052.mp3-filename_UTF-8w_mj_25-jara-helpo-de-Pola-Humaneca-Kampanjo_027522727.mp3,/wp-content/uploads/2018/01/w_mj_25-jara_helpo_de_Pola_Humaneca_Kampanjo_052.mp3-filename_UTF-8w_mj_25-jara-helpo-de-Pola-Humaneca-Kampanjo_027522727.mp3?_=29"
https://pola-retradio.org/2018/01/50-milionoj-da-euroj-el-pollando-por-migrokrizo/,50 milionoj da eŭroj el Pollando por migrokrizo,2018-01-02T00:00:08+01:00,,Novaĵoj,"/wp-content/uploads/2018/01/w_mj_50_milionoj_da_euroj_el_Pollando_0106.mp3-filename_UTF-8w_mj_50-milionoj-da-euroj-el-Pollando_0127062727.mp3,/wp-content/uploads/2018/01/w_mj_50_milionoj_da_euroj_el_Pollando_0106.mp3-filename_UTF-8w_mj_50-milionoj-da-euroj-el-Pollando_0127062727.mp3?_=30"
https://pola-retradio.org/2018/01/diamentosimila-materialo-el-grafeno/,Diamentosimila materialo el grafeno,2018-01-02T00:00:44+01:00,,Sciencaj informoj,"/wp-content/uploads/2018/01/sc_tm_Eksterordinara_materialo_el_grafeno_0114.mp3-filename_UTF-8sc_tm_Eksterordinara-materialo-el-grafeno_0127142727.mp3,/wp-content/uploads/2018/01/sc_tm_Eksterordinara_materialo_el_grafeno_0114.mp3-filename_UTF-8sc_tm_Eksterordinara-materialo-el-grafeno_0127142727.mp3?_=31"
https://pola-retradio.org/2018/01/novaj-eksponajoj-en-la-naturscienca-centro-en-bialistoko/,Novaj eksponaĵoj en la naturscienca centro en Bialistoko,2018-01-02T00:00:55+01:00,,Sciencaj informoj,"/wp-content/uploads/2018/01/sc_tm_Naturscienca_kolekto_en_Bialistoko_ricigis_0118.mp3-filename_UTF-8sc_tm_Naturscienca-kolekto-en-Bialistoko-ricigis_0127182727.mp3,/wp-content/uploads/2018/01/sc_tm_Naturscienca_kolekto_en_Bialistoko_ricigis_0118.mp3-filename_UTF-8sc_tm_Naturscienca-kolekto-en-Bialistoko-ricigis_0127182727.mp3?_=32"
https://pola-retradio.org/2018/01/e_elsendo-el-la-02-01-2018/,E_elsendo el la 02.01.2018,2018-01-02T19:12:54+01:00,,Elsendoj,/wp-content/uploads/2018/01/RetRadio_02.01.2018_mardo.mp3
https://pola-retradio.org/2018/01/solena-parado-de-la-tri-regoj/,Solena parado de la Tri Reĝoj,2018-01-05T00:51:09+01:00,,Kulturkroniko,"/wp-content/uploads/2018/01/kk_msz_Parado_de_Tri_Regoj_0212.mp3-filename_UTF-8kk_msz_Parado-de-Tri-Regoj_0227122727.mp3,/wp-content/uploads/2018/01/kk_msz_Parado_de_Tri_Regoj_0212.mp3-filename_UTF-8kk_msz_Parado-de-Tri-Regoj_0227122727.mp3?_=33"
https://pola-retradio.org/2018/01/la-sukcena-stelo-de-paco-por-bet-lehem/,La sukcena Stelo de Paco por Bet Leĥem,2018-01-05T00:53:47+01:00,,Kulturkroniko,"/wp-content/uploads/2018/01/kk_mj_La_sukcena_stelo_por_la_Groto_de_Naskigo_en_Bet_Lehem_0128.mp3-filename_UTF-8kk_mj_La-sukcena-stelo-por-la-Groto-de-Naskigo-en-Bet-Lehem_0127282727.mp3,/wp-content/uploads/2018/01/kk_mj_La_sukcena_stelo_por_la_Groto_de_Naskigo_en_Bet_Lehem_0128.mp3-filename_UTF-8kk_mj_La-sukcena-stelo-por-la-Groto-de-Naskigo-en-Bet-Lehem_0127282727.mp3?_=34"
https://pola-retradio.org/2018/01/ne-nur-oriento-en-la-palaco-sub-la-lada-tegmento/,Ne nur Oriento en la Palaco sub la Lada Tegmento,2018-01-05T00:56:30+01:00,,Kulturkroniko,"/wp-content/uploads/2018/01/kk_tm_Novaj_kolektoj_de_la_Fondajo_de_de_Teresa_Sahakian_0124.mp3-filename_UTF-8kk_tm_Novaj-kolektoj-de-la-Fondajo-de-de-Teresa-Sahakian_0127242727.mp3,/wp-content/uploads/2018/01/kk_tm_Novaj_kolektoj_de_la_Fondajo_de_de_Teresa_Sahakian_0124.mp3-filename_UTF-8kk_tm_Novaj-kolektoj-de-la-Fondajo-de-de-Teresa-Sahakian_0127242727.mp3?_=35"
https://pola-retradio.org/2018/01/sep-novaj-urboj-en-pollando/,Sep novaj urboj en Pollando,2018-01-05T20:43:31+01:00,,Felietonoj,"/wp-content/uploads/2018/01/fel_bp_Koninda_Pollando_Novaj_urboj_2018_0824.mp3-filename_UTF-8fel_bp_Koninda-Pollando_Novaj-urboj-2018_0827242727.mp3,/wp-content/uploads/2018/01/fel_bp_Koninda_Pollando_Novaj_urboj_2018_0824.mp3-filename_UTF-8fel_bp_Koninda-Pollando_Novaj-urboj-2018_0827242727.mp3?_=36"
https://pola-retradio.org/2018/01/e_elsendo-el-la-05-01-2018/,E_elsendo el la 05.01.2018,2018-01-05T21:23:24+01:00,,Elsendoj,/wp-content/uploads/2018/01/RetRadio_05.01.2018_vendredo.mp3
https://pola-retradio.org/2018/01/finna-eksperimento-kun-la-sveda-lingvo/,Finna eksperimento kun la sveda lingvo,2018-01-09T00:00:00+01:00,,Novaĵoj,"/wp-content/uploads/2018/01/w_mj_bp_Eeksperimento_pri_la_sveda_en_Fnnlando0_0134.mp3-filename_UTF-8w_mj_bp_Eeksperimento-pri-la-sveda-en-Fnnlando0_0127342727.mp3,/wp-content/uploads/2018/01/w_mj_bp_Eeksperimento_pri_la_sveda_en_Fnnlando0_0134.mp3-filename_UTF-8w_mj_bp_Eeksperimento-pri-la-sveda-en-Fnnlando0_0127342727.mp3?_=37"
https://pola-retradio.org/2018/01/knaboj-lernas-pli-bone-en-la-akompano-de-knabinoj/,Knaboj lernas pli bone en la akompano de knabinoj,2018-01-09T00:00:19+01:00,,Sciencaj informoj,"/wp-content/uploads/2018/01/sc_tm_Lernantinoj_influas_lernosukcesojn_de_knaboj_0124.mp3-filename_UTF-8sc_tm_Lernantinoj-influas-lernosukcesojn-de-knaboj_0127242727.mp3,/wp-content/uploads/2018/01/sc_tm_Lernantinoj_influas_lernosukcesojn_de_knaboj_0124.mp3-filename_UTF-8sc_tm_Lernantinoj-influas-lernosukcesojn-de-knaboj_0127242727.mp3?_=38"
