url,title,published,author,categories,audio_links
https://www.liberafolio.org/2016/02/26/tejo-anoj-volas-resti-junaj-gis-35/,TEJO-anoj volas resti junaj ĝis 35,2016-02-26T09:32:11+01:00,,"UEA,movado",
https://www.liberafolio.org/2016/03/14/la-nova-redaktoro-ne-okupigos-pri-la-reto/,La nova redaktoro ne okupiĝos pri la reto,2016-03-14T19:55:27+01:00,,"UEA,movado",
https://www.liberafolio.org/2016/05/24/zamenhof-centro-en-bjalistoko-malfondota/,Zamenhof-centro en Bjalistoko malfondota,2016-05-24T11:48:44+02:00,,kulturo,
https://www.liberafolio.org/2016/05/27/nova-pomego-estos-ec-pli-korekta/,Nova Pomego estos eĉ pli korekta,2016-05-27T18:06:52+02:00,,kulturo,
https://www.liberafolio.org/2016/05/28/pli-ol-400-000-lernantoj-ce-jubileanta-duolingo-kurso/,Pli ol 400.000 lernantoj ĉe jubileanta Duolingo-kurso,2016-05-28T19:48:04+02:00,,interreto,
https://www.liberafolio.org/2016/06/21/valle-esperas-sesobligi-heroldon-de-esperanto/,Valle esperas sesobligi Heroldon de Esperanto,2016-06-21T23:27:43+02:00,,movado,
https://www.liberafolio.org/2016/06/26/telegramo-furoras-inter-duolinguloj/,Telegramo furoras inter Duolinguloj,2016-06-26T23:25:19+02:00,,interreto,
https://www.liberafolio.org/2016/07/18/nova-akademia-verko-pri-esperanto/,Nova akademia verko pri Esperanto,2016-07-18T23:13:09+02:00,,kulturo,
https://www.liberafolio.org/2016/07/22/eu-post-la-eliro-de-britio-cu-sanco-por-esperanto/,EU post la eliro de Britio – ĉu ŝanco por Esperanto?,2016-07-22T22:05:17+02:00,,vidpunkto,
https://www.liberafolio.org/2016/07/26/kaosa-komitato-ne-fintraktis-la-statuton/,Kaosa komitato ne fintraktis la statuton,2016-07-26T08:06:52+02:00,,"UEA,movado",
https://www.liberafolio.org/2016/07/30/uea-sen-bugeto-sed-kun-eble-sendependa-tejo/,UEA sen buĝeto sed kun eble sendependa TEJO,2016-07-30T09:02:02+02:00,,"UEA,movado",
https://www.liberafolio.org/2016/08/22/tejo-devas-repagi-milojn-da-euroj-al-eu/,TEJO devas repagi milojn da eŭroj al EU,2016-08-22T11:03:07+02:00,,"TEJO,movado",
https://www.liberafolio.org/2016/09/06/reinhard-selten-ne-nur-por-vidi-la-venkon/,Reinhard Selten: Ne nur por vidi la venkon,2016-09-06T20:26:54+02:00,,"kulturo,movado",
https://www.liberafolio.org/2016/09/26/novaj-detaloj-pri-persekuto-de-esperantistoj-trovitaj/,Novaj detaloj pri persekuto de esperantistoj trovitaj,2016-09-26T08:00:00+02:00,,movado,
https://www.liberafolio.org/2016/09/26/ne-klaras-kiu-invitis-ijk-n-al-afriko/,Ne klaras kiu invitis IJK-n al Afriko,2016-09-26T20:16:20+02:00,,movado,
https://www.liberafolio.org/2016/10/03/esperanto-ekvideblas-en-granda-usona-retejo/,Esperanto ekvideblas en granda usona retejo,2016-10-03T21:25:00+02:00,,interreto,
